EVENT_ID,event_datetime_utc,Latitude,Longitude,MRMS_HOURS_FOUND,mrms_hours_sampled,mrms_product_used,max_1h_qpe_mm,max_3h_qpe_mm,max_6h_qpe_mm,max_12h_qpe_mm
820917,2019-06-06T12:45:00Z,30.5649,-91.2103,13,0,GaugeCorr_QPE_01H,,,,
846023,2019-07-10T12:48:00Z,29.9638,-90.2275,13,0,GaugeCorr_QPE_01H,,,,
835355,2019-07-10T12:15:00Z,29.9793,-90.1214,13,0,GaugeCorr_QPE_01H,,,,
835399,2019-07-20T17:00:00Z,29.95,-90.1,13,0,GaugeCorr_QPE_01H,,,,
835410,2019-07-24T02:00:00Z,29.9403,-90.3368,13,0,GaugeCorr_QPE_01H,,,,
835409,2019-07-23T20:00:00Z,30.3777,-88.5577,13,0,GaugeCorr_QPE_01H,,,,
842868,2019-08-19T18:50:00Z,30.3,-89.75,13,0,GaugeCorr_QPE_01H,,,,
842874,2019-08-26T20:20:00Z,29.9691,-90.1189,13,0,GaugeCorr_QPE_01H,,,,
854669,2019-08-26T20:20:00Z,29.971,-89.9997,13,0,GaugeCorr_QPE_01H,,,,
856814,2019-10-11T00:42:00Z,29.9336,-90.3569,13,0,GaugeCorr_QPE_01H,,,,
861726,2019-10-26T07:30:00Z,29.7297,-90.7872,13,0,GaugeCorr_QPE_01H,,,,
894568,2020-05-15T04:45:00Z,29.96,-90.37,13,0,GaugeCorr_QPE_01H,,,,
894566,2020-05-15T03:45:00Z,30.4,-90.16,13,0,GaugeCorr_QPE_01H,,,,
894567,2020-05-15T04:15:00Z,30.44,-90.27,13,0,GaugeCorr_QPE_01H,,,,
894565,2020-05-15T03:36:00Z,30.45,-90.28,13,0,GaugeCorr_QPE_01H,,,,
899389,2020-06-10T12:54:00Z,30.0076,-90.0529,13,0,GaugeCorr_QPE_01H,,,,
899302,2020-06-24T21:00:00Z,29.59,-90.7,13,0,GaugeCorr_QPE_01H,,,,
911870,2020-07-02T17:45:00Z,29.83,-90.47,13,0,GaugeCorr_QPE_01H,,,,
911890,2020-07-03T19:30:00Z,29.83,-90.47,13,0,GaugeCorr_QPE_01H,,,,
911902,2020-07-05T19:35:00Z,29.97,-90.38,13,0,GaugeCorr_QPE_01H,,,,
911907,2020-07-05T20:37:00Z,30.2936,-89.773,13,0,GaugeCorr_QPE_01H,,,,
911912,2020-07-06T15:30:00Z,30.2179,-90.8684,13,0,GaugeCorr_QPE_01H,,,,
911944,2020-07-28T19:22:00Z,29.97,-90.38,13,0,GaugeCorr_QPE_01H,,,,
911951,2020-07-28T21:45:00Z,29.9801,-90.1486,13,0,GaugeCorr_QPE_01H,,,,
911945,2020-07-28T21:30:00Z,30.0162,-90.1657,13,0,GaugeCorr_QPE_01H,,,,
916068,2020-08-20T18:30:00Z,30.28,-89.78,13,0,GaugeCorr_QPE_01H,,,,
916076,2020-08-28T23:00:00Z,29.9183,-90.2067,13,0,GaugeCorr_QPE_01H,,,,
916074,2020-08-28T22:39:00Z,29.9527,-90.2017,13,0,GaugeCorr_QPE_01H,,,,
916075,2020-08-28T22:52:00Z,29.9632,-90.2058,13,0,GaugeCorr_QPE_01H,,,,
924766,2020-10-09T04:28:00Z,30.5009,-91.1662,13,0,GaugeCorr_QPE_01H,,,,
924767,2020-10-09T04:28:00Z,30.5114,-91.0347,13,0,GaugeCorr_QPE_01H,,,,
924768,2020-10-09T05:16:00Z,30.4285,-91.154,13,0,GaugeCorr_QPE_01H,,,,
924977,2020-10-09T05:29:00Z,30.4509,-91.0278,13,0,GaugeCorr_QPE_01H,,,,
924978,2020-10-10T00:27:00Z,30.5051,-91.0446,13,0,GaugeCorr_QPE_01H,,,,
924769,2020-10-09T05:25:00Z,30.5442,-91.1976,13,0,GaugeCorr_QPE_01H,,,,
944504,2021-02-11T14:00:00Z,30.867,-91.0096,13,0,MultiSensor_QPE_01H_Pass2,,,,
949949,2021-03-24T00:31:00Z,29.58,-90.71,13,0,MultiSensor_QPE_01H_Pass2,,,,
949948,2021-03-23T18:00:00Z,29.9841,-90.0781,13,0,MultiSensor_QPE_01H_Pass2,,,,
953891,2021-04-08T08:32:00Z,29.9718,-90.2304,13,0,MultiSensor_QPE_01H_Pass2,,,,
953892,2021-04-08T08:12:00Z,30.0343,-90.2557,13,0,MultiSensor_QPE_01H_Pass2,,,,
954037,2021-04-10T10:30:00Z,30.484,-89.7016,13,0,MultiSensor_QPE_01H_Pass2,,,,
954087,2021-04-13T18:10:00Z,29.9041,-90.3954,13,0,MultiSensor_QPE_01H_Pass2,,,,
954089,2021-04-13T18:15:00Z,29.93,-90.37,13,0,MultiSensor_QPE_01H_Pass2,,,,
954088,2021-04-13T18:10:00Z,29.97,-90.38,13,0,MultiSensor_QPE_01H_Pass2,,,,
954323,2021-04-15T10:59:00Z,30.3633,-90.0707,13,0,MultiSensor_QPE_01H_Pass2,,,,
954327,2021-04-15T15:52:00Z,30.38,-88.62,13,0,MultiSensor_QPE_01H_Pass2,,,,
954325,2021-04-15T14:40:00Z,30.42,-89.43,13,0,MultiSensor_QPE_01H_Pass2,,,,
954326,2021-04-15T15:00:00Z,30.4566,-89.12,13,0,MultiSensor_QPE_01H_Pass2,,,,
954335,2021-04-24T07:00:00Z,31.1583,-91.5022,13,0,MultiSensor_QPE_01H_Pass2,,,,
960511,2021-05-05T12:30:00Z,29.9964,-90.1157,13,0,MultiSensor_QPE_01H_Pass2,,,,
960510,2021-05-05T12:30:00Z,30.3844,-90.0496,13,0,MultiSensor_QPE_01H_Pass2,,,,
960506,2021-05-10T07:20:00Z,29.9812,-90.1221,13,0,MultiSensor_QPE_01H_Pass2,,,,
960507,2021-05-10T07:54:00Z,30.0218,-90.1225,13,0,MultiSensor_QPE_01H_Pass2,,,,
960538,2021-05-18T01:04:00Z,30.1954,-91.018,13,0,MultiSensor_QPE_01H_Pass2,,,,
960546,2021-05-18T01:52:00Z,30.2581,-91.0916,13,0,MultiSensor_QPE_01H_Pass2,,,,
960540,2021-05-18T01:09:00Z,30.2728,-90.9977,13,0,MultiSensor_QPE_01H_Pass2,,,,
960529,2021-05-18T02:20:00Z,30.3617,-91.077,13,0,MultiSensor_QPE_01H_Pass2,,,,
960533,2021-05-18T01:07:00Z,30.3646,-91.055,13,0,MultiSensor_QPE_01H_Pass2,,,,
960531,2021-05-18T00:48:00Z,30.3778,-91.0965,13,0,MultiSensor_QPE_01H_Pass2,,,,
960541,2021-05-18T01:10:00Z,30.3956,-91.027,13,0,MultiSensor_QPE_01H_Pass2,,,,
960548,2021-05-18T01:55:00Z,30.4027,-90.9998,13,0,MultiSensor_QPE_01H_Pass2,,,,
960530,2021-05-18T00:22:00Z,30.4103,-91.0661,13,0,MultiSensor_QPE_01H_Pass2,,,,
960544,2021-05-18T01:49:00Z,30.4149,-91.099,13,0,MultiSensor_QPE_01H_Pass2,,,,
960532,2021-05-18T01:00:00Z,30.419,-91.0831,13,0,MultiSensor_QPE_01H_Pass2,,,,
960547,2021-05-18T01:54:00Z,30.4408,-91.0116,13,0,MultiSensor_QPE_01H_Pass2,,,,
960542,2021-05-18T01:45:00Z,30.4631,-91.2581,13,0,MultiSensor_QPE_01H_Pass2,,,,
960557,2021-05-18T09:50:00Z,29.9458,-90.1356,13,0,MultiSensor_QPE_01H_Pass2,,,,
960553,2021-05-18T07:30:00Z,29.95,-90.45,13,0,MultiSensor_QPE_01H_Pass2,,,,
960555,2021-05-18T08:37:00Z,29.9537,-90.3895,13,0,MultiSensor_QPE_01H_Pass2,,,,
960554,2021-05-18T07:30:00Z,30.009,-90.427,13,0,MultiSensor_QPE_01H_Pass2,,,,
960559,2021-05-18T10:30:00Z,30.4197,-91.1998,13,0,MultiSensor_QPE_01H_Pass2,,,,
960515,2021-05-20T16:30:00Z,30.2696,-90.9998,13,0,MultiSensor_QPE_01H_Pass2,,,,
960521,2021-05-20T17:00:00Z,30.2866,-90.9845,13,0,MultiSensor_QPE_01H_Pass2,,,,
960520,2021-05-20T16:55:00Z,30.3394,-90.7931,13,0,MultiSensor_QPE_01H_Pass2,,,,
960518,2021-05-20T16:50:00Z,30.3514,-91.0247,13,0,MultiSensor_QPE_01H_Pass2,,,,
960516,2021-05-20T16:42:00Z,30.5226,-91.1602,13,0,MultiSensor_QPE_01H_Pass2,,,,
960519,2021-05-20T16:51:00Z,30.5656,-91.0071,13,0,MultiSensor_QPE_01H_Pass2,,,,
968082,2021-06-19T03:31:00Z,30.29,-89.78,13,0,MultiSensor_QPE_01H_Pass2,,,,
968085,2021-06-19T04:13:00Z,30.2988,-89.736,13,0,MultiSensor_QPE_01H_Pass2,,,,
968079,2021-06-19T03:30:00Z,30.31,-89.9,13,0,MultiSensor_QPE_01H_Pass2,,,,
968099,2021-06-21T20:30:00Z,29.94,-90.18,13,0,MultiSensor_QPE_01H_Pass2,,,,
968098,2021-06-21T20:15:00Z,29.96,-90.18,13,0,MultiSensor_QPE_01H_Pass2,,,,
968103,2021-06-21T21:20:00Z,29.97,-90.14,13,0,MultiSensor_QPE_01H_Pass2,,,,
968096,2021-06-21T19:30:00Z,29.99,-90.1,13,0,MultiSensor_QPE_01H_Pass2,,,,
968100,2021-06-21T20:30:00Z,29.99,-90.14,13,0,MultiSensor_QPE_01H_Pass2,,,,
968101,2021-06-21T20:30:00Z,29.99,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
968097,2021-06-21T20:00:00Z,30.0,-90.12,13,0,MultiSensor_QPE_01H_Pass2,,,,
968102,2021-06-21T21:10:00Z,30.01,-90.1,13,0,MultiSensor_QPE_01H_Pass2,,,,
968106,2021-06-21T22:41:00Z,30.28,-89.78,13,0,MultiSensor_QPE_01H_Pass2,,,,
968105,2021-06-21T22:37:00Z,30.29,-89.8,13,0,MultiSensor_QPE_01H_Pass2,,,,
968109,2021-06-22T02:00:00Z,30.38,-89.04,13,0,MultiSensor_QPE_01H_Pass2,,,,
968108,2021-06-22T00:30:00Z,30.4061,-88.8785,13,0,MultiSensor_QPE_01H_Pass2,,,,
968107,2021-06-22T00:30:00Z,30.47,-88.94,13,0,MultiSensor_QPE_01H_Pass2,,,,
968134,2021-06-23T16:56:00Z,29.93,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
968136,2021-06-23T17:45:00Z,29.94,-90.16,13,0,MultiSensor_QPE_01H_Pass2,,,,
968133,2021-06-23T16:50:00Z,29.96,-90.18,13,0,MultiSensor_QPE_01H_Pass2,,,,
968138,2021-06-25T17:50:00Z,30.26,-89.77,13,0,MultiSensor_QPE_01H_Pass2,,,,
968146,2021-06-25T18:00:00Z,30.29,-89.8,13,0,MultiSensor_QPE_01H_Pass2,,,,
974409,2021-07-02T23:21:00Z,30.31,-90.9,13,0,MultiSensor_QPE_01H_Pass2,,,,
974410,2021-07-02T23:29:00Z,30.32,-90.94,13,0,MultiSensor_QPE_01H_Pass2,,,,
974412,2021-07-03T18:20:00Z,29.96,-90.0,13,0,MultiSensor_QPE_01H_Pass2,,,,
974411,2021-07-03T18:20:00Z,29.96,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
974414,2021-07-03T18:30:00Z,29.97,-90.02,13,0,MultiSensor_QPE_01H_Pass2,,,,
974415,2021-07-03T18:40:00Z,29.97,-90.08,13,0,MultiSensor_QPE_01H_Pass2,,,,
974416,2021-07-03T20:45:00Z,29.99,-90.24,13,0,MultiSensor_QPE_01H_Pass2,,,,
974420,2021-07-05T08:42:00Z,29.9,-89.99,13,0,MultiSensor_QPE_01H_Pass2,,,,
974419,2021-07-05T08:40:00Z,29.94,-89.95,13,0,MultiSensor_QPE_01H_Pass2,,,,
974423,2021-07-06T10:27:00Z,30.42,-89.14,13,0,MultiSensor_QPE_01H_Pass2,,,,
974424,2021-07-06T10:40:00Z,30.44,-89.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
974427,2021-07-07T03:09:00Z,30.4403,-89.0823,13,0,MultiSensor_QPE_01H_Pass2,,,,
974421,2021-07-06T09:51:00Z,30.45,-88.88,13,0,MultiSensor_QPE_01H_Pass2,,,,
974425,2021-07-07T02:21:00Z,30.47,-89.1,13,0,MultiSensor_QPE_01H_Pass2,,,,
974426,2021-07-07T02:40:00Z,30.47,-89.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
974430,2021-07-07T08:15:00Z,30.4248,-90.1553,13,0,MultiSensor_QPE_01H_Pass2,,,,
974447,2021-07-16T17:38:00Z,29.9943,-90.0749,13,0,MultiSensor_QPE_01H_Pass2,,,,
974458,2021-07-20T13:03:00Z,30.36,-90.05,13,0,MultiSensor_QPE_01H_Pass2,,,,
974459,2021-07-20T13:59:00Z,30.36,-90.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
974460,2021-07-20T14:07:00Z,30.3617,-90.0635,13,0,MultiSensor_QPE_01H_Pass2,,,,
974449,2021-07-20T06:19:00Z,30.39,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
974451,2021-07-20T07:30:00Z,30.39,-90.09,13,0,MultiSensor_QPE_01H_Pass2,,,,
974450,2021-07-20T07:15:00Z,30.4,-90.08,13,0,MultiSensor_QPE_01H_Pass2,,,,
974456,2021-07-20T11:46:00Z,30.4,-90.16,13,0,MultiSensor_QPE_01H_Pass2,,,,
974457,2021-07-20T12:15:00Z,30.41,-90.08,13,0,MultiSensor_QPE_01H_Pass2,,,,
974452,2021-07-20T10:46:00Z,30.4106,-90.0742,13,0,MultiSensor_QPE_01H_Pass2,,,,
974455,2021-07-20T11:19:00Z,30.4383,-90.0837,13,0,MultiSensor_QPE_01H_Pass2,,,,
974454,2021-07-20T10:50:00Z,30.5,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
974468,2021-07-27T23:25:00Z,30.51,-91.17,13,0,MultiSensor_QPE_01H_Pass2,,,,
974469,2021-07-27T23:30:00Z,30.52,-91.18,13,0,MultiSensor_QPE_01H_Pass2,,,,
978984,2021-08-30T03:00:00Z,29.9398,-90.0672,13,0,MultiSensor_QPE_01H_Pass2,,,,
978966,2021-08-30T03:00:00Z,29.9623,-90.1603,13,0,MultiSensor_QPE_01H_Pass2,,,,
979002,2021-08-30T03:00:00Z,30.0,-90.47,13,0,MultiSensor_QPE_01H_Pass2,,,,
978880,2021-08-30T17:00:00Z,30.4001,-88.4742,13,0,MultiSensor_QPE_01H_Pass2,,,,
986773,2021-09-14T17:12:00Z,30.02,-89.97,13,0,MultiSensor_QPE_01H_Pass2,,,,
986772,2021-09-14T15:19:00Z,30.03,-90.46,13,0,MultiSensor_QPE_01H_Pass2,,,,
986771,2021-09-14T23:10:00Z,30.38,-91.13,13,0,MultiSensor_QPE_01H_Pass2,,,,
986774,2021-09-15T06:56:00Z,29.93,-90.36,13,0,MultiSensor_QPE_01H_Pass2,,,,
986766,2021-09-15T12:12:00Z,30.4,-89.02,13,0,MultiSensor_QPE_01H_Pass2,,,,
986779,2021-09-15T10:45:00Z,30.47,-90.82,13,0,MultiSensor_QPE_01H_Pass2,,,,
986777,2021-09-15T10:15:00Z,30.49,-90.84,13,0,MultiSensor_QPE_01H_Pass2,,,,
986778,2021-09-15T10:30:00Z,30.49,-90.92,13,0,MultiSensor_QPE_01H_Pass2,,,,
986782,2021-09-15T11:15:00Z,30.54,-90.57,13,0,MultiSensor_QPE_01H_Pass2,,,,
986781,2021-09-15T11:00:00Z,30.55,-90.62,13,0,MultiSensor_QPE_01H_Pass2,,,,
986776,2021-09-15T08:05:00Z,30.67,-90.39,13,0,MultiSensor_QPE_01H_Pass2,,,,
986783,2021-09-15T11:15:00Z,30.72,-89.87,13,0,MultiSensor_QPE_01H_Pass2,,,,
986769,2021-09-17T14:21:00Z,30.39,-88.93,13,0,MultiSensor_QPE_01H_Pass2,,,,
986768,2021-09-17T14:17:00Z,30.44,-88.92,13,0,MultiSensor_QPE_01H_Pass2,,,,
986767,2021-09-17T14:12:00Z,30.46,-88.94,13,0,MultiSensor_QPE_01H_Pass2,,,,
986770,2021-09-28T22:00:00Z,29.94,-89.95,13,0,MultiSensor_QPE_01H_Pass2,,,,
989804,2021-10-05T00:18:00Z,30.3929,-88.8807,13,0,MultiSensor_QPE_01H_Pass2,,,,
989857,2021-10-27T22:00:00Z,30.8463,-90.1117,13,0,MultiSensor_QPE_01H_Pass2,,,,
999676,2021-12-06T20:55:00Z,30.46,-91.17,13,0,MultiSensor_QPE_01H_Pass2,,,,
1009733,2022-02-03T20:58:00Z,29.9952,-90.073,13,0,MultiSensor_QPE_01H_Pass2,,,,
1009731,2022-02-03T22:05:00Z,30.07,-90.49,13,0,MultiSensor_QPE_01H_Pass2,,,,
1009732,2022-02-03T19:58:00Z,30.37,-90.04,13,0,MultiSensor_QPE_01H_Pass2,,,,
1009734,2022-02-03T21:23:00Z,30.4,-90.08,13,0,MultiSensor_QPE_01H_Pass2,,,,
1009730,2022-02-03T18:53:00Z,30.79,-89.88,13,0,MultiSensor_QPE_01H_Pass2,,,,
1009729,2022-02-03T18:02:00Z,30.7964,-89.8645,13,0,MultiSensor_QPE_01H_Pass2,,,,
1014017,2022-03-22T21:16:00Z,30.4274,-91.1551,13,0,MultiSensor_QPE_01H_Pass2,,,,
1013963,2022-03-22T21:30:00Z,31.3479,-90.7366,13,0,MultiSensor_QPE_01H_Pass2,,,,
1021946,2022-04-14T04:14:00Z,29.9439,-90.0792,13,0,MultiSensor_QPE_01H_Pass2,,,,
1031174,2022-05-25T19:08:00Z,29.9,-89.99,13,0,MultiSensor_QPE_01H_Pass2,,,,
1031168,2022-05-25T17:15:00Z,30.03,-90.46,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043354,2022-06-03T01:33:00Z,30.29,-90.89,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043340,2022-06-10T16:38:00Z,29.95,-90.2,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043328,2022-06-10T16:06:00Z,29.9842,-90.0954,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043334,2022-06-10T16:08:00Z,30.02,-90.23,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043337,2022-06-10T16:23:00Z,30.02,-90.02,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043324,2022-06-10T15:24:00Z,30.0218,-90.0051,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043320,2022-06-10T15:00:00Z,30.03,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043344,2022-06-10T17:06:00Z,30.03,-90.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043315,2022-06-10T14:13:00Z,30.0333,-90.049,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043285,2022-06-30T09:15:00Z,30.5225,-89.1753,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043287,2022-06-30T09:30:00Z,30.5559,-89.1276,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043533,2022-07-05T15:40:00Z,30.0255,-90.0409,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043534,2022-07-12T21:00:00Z,30.29,-89.78,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043564,2022-07-20T21:35:00Z,29.9682,-90.1085,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043567,2022-07-22T11:00:00Z,30.42,-91.15,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043569,2022-07-22T11:30:00Z,30.48,-91.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043566,2022-07-22T10:55:00Z,30.52,-91.0,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043568,2022-07-22T11:01:00Z,30.52,-91.18,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043570,2022-07-22T11:40:00Z,30.5209,-91.1949,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043573,2022-07-26T18:50:00Z,30.52,-91.19,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043572,2022-07-26T18:30:00Z,30.54,-91.19,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043576,2022-07-27T19:00:00Z,29.9172,-90.1189,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043577,2022-07-28T19:16:00Z,30.4108,-91.0677,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043580,2022-07-30T16:17:00Z,29.9397,-90.0265,13,0,MultiSensor_QPE_01H_Pass2,,,,
1043578,2022-07-30T16:17:00Z,29.97,-90.03,13,0,MultiSensor_QPE_01H_Pass2,,,,
1055137,2022-08-03T13:30:00Z,30.4036,-91.1803,13,0,MultiSensor_QPE_01H_Pass2,,,,
1055136,2022-08-03T13:20:00Z,30.41,-91.17,13,0,MultiSensor_QPE_01H_Pass2,,,,
1055138,2022-08-03T13:30:00Z,30.44,-91.15,13,0,MultiSensor_QPE_01H_Pass2,,,,
1055135,2022-08-03T13:01:00Z,30.47,-91.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1055144,2022-08-09T18:45:00Z,29.95,-90.18,13,0,MultiSensor_QPE_01H_Pass2,,,,
1055142,2022-08-09T18:00:00Z,29.96,-90.16,13,0,MultiSensor_QPE_01H_Pass2,,,,
1055143,2022-08-09T18:40:00Z,29.98,-90.15,13,0,MultiSensor_QPE_01H_Pass2,,,,
1055149,2022-08-10T17:50:00Z,29.86,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1055147,2022-08-10T17:09:00Z,29.9,-90.08,13,0,MultiSensor_QPE_01H_Pass2,,,,
1055146,2022-08-10T16:29:00Z,29.9191,-90.1239,13,0,MultiSensor_QPE_01H_Pass2,,,,
1055200,2022-08-10T12:47:00Z,30.4011,-88.5202,13,0,MultiSensor_QPE_01H_Pass2,,,,
1055203,2022-08-11T18:15:00Z,30.42,-91.15,13,0,MultiSensor_QPE_01H_Pass2,,,,
1055224,2022-08-25T17:23:00Z,30.3769,-88.6525,12,0,MultiSensor_QPE_01H_Pass2,,,,
1055233,2022-08-25T17:24:00Z,30.39,-88.7,12,0,MultiSensor_QPE_01H_Pass2,,,,
1055236,2022-08-25T18:10:00Z,30.3926,-88.9703,12,0,MultiSensor_QPE_01H_Pass2,,,,
1055234,2022-08-25T18:00:00Z,30.4345,-88.9656,12,0,MultiSensor_QPE_01H_Pass2,,,,
1057934,2022-09-03T19:50:00Z,29.92,-90.1,13,0,MultiSensor_QPE_01H_Pass2,,,,
1057932,2022-09-03T19:35:00Z,29.9202,-90.102,13,0,MultiSensor_QPE_01H_Pass2,,,,
1057937,2022-09-03T19:50:00Z,29.923,-90.0807,13,0,MultiSensor_QPE_01H_Pass2,,,,
1057945,2022-09-03T19:50:00Z,29.9233,-90.1011,13,0,MultiSensor_QPE_01H_Pass2,,,,
1057935,2022-09-03T19:50:00Z,29.9267,-90.073,13,0,MultiSensor_QPE_01H_Pass2,,,,
1057931,2022-09-03T19:29:00Z,29.94,-90.12,13,0,MultiSensor_QPE_01H_Pass2,,,,
1057949,2022-09-03T19:57:00Z,29.94,-90.12,13,0,MultiSensor_QPE_01H_Pass2,,,,
1057933,2022-09-03T19:47:00Z,29.9412,-90.1168,13,0,MultiSensor_QPE_01H_Pass2,,,,
1057948,2022-09-03T19:50:00Z,29.9493,-90.1316,13,0,MultiSensor_QPE_01H_Pass2,,,,
1057928,2022-09-03T14:50:00Z,30.42,-91.15,13,0,MultiSensor_QPE_01H_Pass2,,,,
1057929,2022-09-03T14:50:00Z,30.4245,-91.1323,13,0,MultiSensor_QPE_01H_Pass2,,,,
1057930,2022-09-03T14:50:00Z,30.44,-91.14,13,0,MultiSensor_QPE_01H_Pass2,,,,
1068503,2022-12-14T23:15:00Z,29.9898,-90.0891,13,0,MultiSensor_QPE_01H_Pass2,,,,
1068502,2022-12-14T21:45:00Z,30.8031,-89.8398,13,0,MultiSensor_QPE_01H_Pass2,,,,
1071420,2022-12-14T16:00:00Z,31.13,-91.52,13,0,MultiSensor_QPE_01H_Pass2,,,,
1071419,2022-12-14T16:00:00Z,31.28,-91.05,13,0,MultiSensor_QPE_01H_Pass2,,,,
1077274,2023-01-21T12:00:00Z,30.4644,-91.0186,13,0,MultiSensor_QPE_01H_Pass2,,,,
1077656,2023-01-29T19:20:00Z,30.36,-91.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1077654,2023-01-29T18:51:00Z,30.41,-91.15,13,0,MultiSensor_QPE_01H_Pass2,,,,
1077646,2023-01-29T16:46:00Z,30.42,-91.15,13,0,MultiSensor_QPE_01H_Pass2,,,,
1077652,2023-01-29T16:49:00Z,30.4365,-90.8972,13,0,MultiSensor_QPE_01H_Pass2,,,,
1077657,2023-01-29T19:40:00Z,30.4575,-91.1817,13,0,MultiSensor_QPE_01H_Pass2,,,,
1077655,2023-01-29T19:10:00Z,30.46,-91.18,13,0,MultiSensor_QPE_01H_Pass2,,,,
1077658,2023-01-29T20:10:00Z,30.46,-90.92,13,0,MultiSensor_QPE_01H_Pass2,,,,
1083312,2023-02-09T05:15:00Z,29.9309,-90.1786,13,0,MultiSensor_QPE_01H_Pass2,,,,
1083309,2023-02-16T23:02:00Z,30.6346,-91.2456,13,0,MultiSensor_QPE_01H_Pass2,,,,
1096104,2023-04-07T15:20:00Z,30.52,-91.18,13,0,MultiSensor_QPE_01H_Pass2,,,,
1104590,2023-05-09T20:00:00Z,29.98,-90.12,13,0,MultiSensor_QPE_01H_Pass2,,,,
1104574,2023-05-09T17:05:00Z,29.99,-90.08,13,0,MultiSensor_QPE_01H_Pass2,,,,
1104586,2023-05-09T18:50:00Z,29.99,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1104589,2023-05-09T19:30:00Z,29.99,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1104591,2023-05-09T20:15:00Z,30.01,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1104592,2023-05-09T20:20:00Z,30.01,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1104576,2023-05-09T17:25:00Z,30.01,-90.06,13,0,MultiSensor_QPE_01H_Pass2,,,,
1104585,2023-05-09T18:48:00Z,30.01,-90.12,13,0,MultiSensor_QPE_01H_Pass2,,,,
1104588,2023-05-09T19:20:00Z,30.01,-90.12,13,0,MultiSensor_QPE_01H_Pass2,,,,
1104580,2023-05-09T17:50:00Z,30.02,-90.04,13,0,MultiSensor_QPE_01H_Pass2,,,,
1104582,2023-05-09T17:58:00Z,30.03,-89.99,13,0,MultiSensor_QPE_01H_Pass2,,,,
1104579,2023-05-09T17:25:00Z,30.0329,-90.0284,13,0,MultiSensor_QPE_01H_Pass2,,,,
1116102,2023-06-20T02:18:00Z,30.28,-89.76,13,0,MultiSensor_QPE_01H_Pass2,,,,
1116212,2023-06-20T17:46:00Z,30.47,-89.08,13,0,MultiSensor_QPE_01H_Pass2,,,,
1125765,2023-07-22T23:42:00Z,29.97,-90.05,13,0,MultiSensor_QPE_01H_Pass2,,,,
1125775,2023-07-23T00:03:00Z,29.98,-90.03,13,0,MultiSensor_QPE_01H_Pass2,,,,
1125770,2023-07-22T23:56:00Z,29.99,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1142731,2023-09-04T17:35:00Z,29.97,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1142725,2023-09-04T17:06:00Z,29.97,-90.09,13,0,MultiSensor_QPE_01H_Pass2,,,,
1142729,2023-09-04T17:35:00Z,29.97,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1142728,2023-09-04T17:15:00Z,29.98,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1142804,2023-09-04T18:00:00Z,29.99,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
1142722,2023-09-04T17:13:00Z,29.99,-90.07,13,0,MultiSensor_QPE_01H_Pass2,,,,
1142730,2023-09-04T17:38:00Z,30.0,-90.11,13,0,MultiSensor_QPE_01H_Pass2,,,,
